C1_latency_p95,C2_tokens_total,C3_cost_total,C4_tool_calls_total,C5_tool_error_rate,P1_steps_total,P2_backtrack_rate,P3_loop_score,P4_verification_density,Q1_success_rate,Q2_completion_rate,Q3_faithfulness,Q4_context_relevancy,R1_success_var,R2_latency_var,R3_tokens_var,benchmark,eval_avg_score,eval_success_rate,runs,stage_act_events,stage_act_latency_ms,stage_act_tokens,stage_act_tool_errors,stage_act_verify_density,stage_finalize_events,stage_finalize_latency_ms,stage_finalize_tokens,stage_finalize_tool_errors,stage_finalize_verify_density,stage_plan_events,stage_plan_latency_ms,stage_plan_tokens,stage_plan_tool_errors,stage_plan_verify_density,stage_retrieve_events,stage_retrieve_latency_ms,stage_retrieve_tokens,stage_retrieve_tool_errors,stage_retrieve_verify_density,stage_revise_events,stage_revise_latency_ms,stage_revise_tokens,stage_revise_tool_errors,stage_revise_verify_density,stage_verify_events,stage_verify_latency_ms,stage_verify_tokens,stage_verify_tool_errors,stage_verify_verify_density,task_id
7613.636250115931,741.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,7610.636250115931,493.0,0.0,0.0,1.0,1.0,248.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,669
1341.0577499046922,279.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,1338.0577499046922,234.0,0.0,0.0,1.0,1.0,45.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,670
5212.646708332002,552.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,1.0,1.0,1,1.0,5209.646708332002,397.0,0.0,0.0,1.0,1.0,155.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1174
1581.5174160264432,204.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,1578.5174160264432,170.0,0.0,0.0,1.0,1.0,34.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1176
4706.440917190164,380.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,4703.440917190164,259.0,0.0,0.0,1.0,1.0,121.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1177
4805.513875067234,611.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,4802.513875067234,441.0,0.0,0.0,1.0,1.0,170.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1179
2934.2494164332747,460.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2931.2494164332747,328.0,0.0,0.0,1.0,1.0,132.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1182
6130.128249965608,699.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,6127.128249965608,501.0,0.0,0.0,1.0,1.0,198.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1184
2502.7789580374956,495.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2499.7789580374956,387.0,0.0,0.0,1.0,1.0,108.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1185
809.7967090755701,173.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,806.7967090755701,154.0,0.0,0.0,1.0,1.0,19.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1187
2429.365958992392,331.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2426.365958992392,248.0,0.0,0.0,1.0,1.0,83.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1188
2865.5339581631124,393.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2862.5339581631124,295.0,0.0,0.0,1.0,1.0,98.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1190
4625.183292172849,587.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,4622.183292172849,400.0,0.0,0.0,1.0,1.0,187.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1191
2872.857291225344,492.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2869.857291225344,378.0,0.0,0.0,1.0,1.0,114.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1192
5173.257375109941,691.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,5170.257375109941,505.0,0.0,0.0,1.0,1.0,186.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1193
5848.591833814979,621.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,5845.591833814979,408.0,0.0,0.0,1.0,1.0,213.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1194
2762.863916784525,316.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2759.863916784525,241.0,0.0,0.0,1.0,1.0,75.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1195
2881.8390420377254,435.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2878.8390420377254,305.0,0.0,0.0,1.0,1.0,130.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1196
1928.2478331327438,217.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,1925.2478331327438,185.0,0.0,0.0,1.0,1.0,32.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1198
2625.5092499516904,331.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2622.5092499516904,255.0,0.0,0.0,1.0,1.0,76.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1200
3238.756707843393,360.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,3235.756707843393,260.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1201
3354.746625266969,392.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,3351.746625266969,266.0,0.0,0.0,1.0,1.0,126.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1203
1409.605958007276,246.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,1406.605958007276,207.0,0.0,0.0,1.0,1.0,39.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1204
3891.365459162742,394.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,3888.365459162742,278.0,0.0,0.0,1.0,1.0,116.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1206
2664.1822908744216,387.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2661.1822908744216,276.0,0.0,0.0,1.0,1.0,111.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1207
2443.985499881208,309.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2440.985499881208,232.0,0.0,0.0,1.0,1.0,77.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1208
2369.2688746117055,331.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2366.2688746117055,253.0,0.0,0.0,1.0,1.0,78.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1209
2449.9587495550513,379.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2446.9587495550513,266.0,0.0,0.0,1.0,1.0,113.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1210
2515.33679195866,315.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2512.33679195866,232.0,0.0,0.0,1.0,1.0,83.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1211
3323.9715830162168,415.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,3320.9715830162168,284.0,0.0,0.0,1.0,1.0,131.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1212
2435.8385000117123,330.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2432.8385000117123,238.0,0.0,0.0,1.0,1.0,92.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1213
2561.8229591958225,339.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2558.8229591958225,252.0,0.0,0.0,1.0,1.0,87.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1214
3703.1551249995828,449.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,3700.1551249995828,307.0,0.0,0.0,1.0,1.0,142.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1215
3292.194416254759,419.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,3289.194416254759,302.0,0.0,0.0,1.0,1.0,117.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1216
11427.643874634057,742.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,11424.643874634057,481.0,0.0,0.0,1.0,1.0,261.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1217
4577.304666835815,599.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,1.0,1.0,1,1.0,4574.304666835815,409.0,0.0,0.0,1.0,1.0,190.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1218
1365.146083265543,214.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,1362.146083265543,178.0,0.0,0.0,1.0,1.0,36.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1219
2504.203291118145,384.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2501.203291118145,280.0,0.0,0.0,1.0,1.0,104.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1220
1064.0472918488085,187.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,1061.0472918488085,174.0,0.0,0.0,1.0,1.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1221
1581.4276248887181,258.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,1578.4276248887181,185.0,0.0,0.0,1.0,1.0,73.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1222
3509.480334326625,415.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,3506.480334326625,299.0,0.0,0.0,1.0,1.0,116.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1223
1753.5222079344094,392.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,1750.5222079344094,334.0,0.0,0.0,1.0,1.0,58.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1224
4741.454750273377,390.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,4738.454750273377,268.0,0.0,0.0,1.0,1.0,122.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1225
5209.979209091514,620.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,5206.979209091514,435.0,0.0,0.0,1.0,1.0,185.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1226
1986.1880829297006,308.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,1983.1880829297006,242.0,0.0,0.0,1.0,1.0,66.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1227
1444.8822503648698,412.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,1441.8822503648698,290.0,0.0,0.0,1.0,1.0,122.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1228
2501.7037498503923,352.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2498.7037498503923,258.0,0.0,0.0,1.0,1.0,94.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1230
2180.722250111401,336.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2177.722250111401,238.0,0.0,0.0,1.0,1.0,98.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1231
3249.1710828356445,509.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,3246.1710828356445,349.0,0.0,0.0,1.0,1.0,160.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1232
2588.6185001321137,269.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2585.6185001321137,208.0,0.0,0.0,1.0,1.0,61.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1233
4658.474583152682,526.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,4655.474583152682,356.0,0.0,0.0,1.0,1.0,170.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1234
1954.2915420345962,614.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,1951.2915420345962,415.0,0.0,0.0,1.0,1.0,199.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1235
4645.55675021559,596.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,4642.55675021559,392.0,0.0,0.0,1.0,1.0,204.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1236
4897.661417230964,579.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,4894.661417230964,396.0,0.0,0.0,1.0,1.0,183.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1237
2518.5731667764485,321.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2515.5731667764485,231.0,0.0,0.0,1.0,1.0,90.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1238
2631.904958255589,307.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2628.904958255589,228.0,0.0,0.0,1.0,1.0,79.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1239
3892.7160827182233,317.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,3889.7160827182233,236.0,0.0,0.0,1.0,1.0,81.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1240
4165.303708028048,451.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,4162.303708028048,316.0,0.0,0.0,1.0,1.0,135.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1242
2732.646958876401,358.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2729.646958876401,275.0,0.0,0.0,1.0,1.0,83.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1243
1158.943041201681,221.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,1155.943041201681,192.0,0.0,0.0,1.0,1.0,29.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1246
8288.013666842133,502.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,8285.013666842133,343.0,0.0,0.0,1.0,1.0,159.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1247
2805.8151248581707,315.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2802.8151248581707,229.0,0.0,0.0,1.0,1.0,86.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1248
5676.601208720356,603.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,5673.601208720356,422.0,0.0,0.0,1.0,1.0,181.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1249
2375.7958342060447,444.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,1.0,1.0,nan,nan,0.0,0.0,0.0,browsecomp,0.0,0.0,1,1.0,2372.7958342060447,354.0,0.0,0.0,1.0,1.0,90.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1250
