benchmark,topology,task_id,run,source,propagation,terminal
plancraft,only_voting,VAL0485,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,only_voting,VAL0532,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,only_voting,VAL0532,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,only_voting,VAL0532,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,only_voting,VAL0596,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,only_voting,VAL0596,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,only_voting,VAL0596,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0001,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0001,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0049,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0049,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0051,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0051,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0051,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0095,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0095,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0103,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0103,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0132,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0132,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0132,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0143,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0143,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0143,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0146,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0146,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0155,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0155,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0168,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0168,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0168,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0187,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0187,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0187,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0211,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0211,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0211,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0214,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0214,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0214,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0229,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0239,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0239,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0239,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0274,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0338,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0338,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0338,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0346,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0346,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0403,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0403,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0418,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0451,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0461,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0461,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0485,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0485,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0485,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0532,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0532,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0596,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0596,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_no_discussion,VAL0596,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0001,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0015,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0015,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0015,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0049,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0049,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0049,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0051,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0051,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0051,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0095,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0095,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0103,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0103,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0103,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0132,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0132,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0132,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0143,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0143,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0143,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0146,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0146,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0146,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0155,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0155,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0155,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0163,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0168,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0168,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0187,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0187,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0187,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0211,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0211,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0211,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0214,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0214,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0214,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0229,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0229,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0229,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0239,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0239,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0239,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0274,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0274,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0338,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0338,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0338,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0346,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0346,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0381,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0381,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0381,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0403,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0418,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0418,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0418,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0448,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0448,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0451,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0451,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0451,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0461,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0461,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0485,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0485,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0491,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0491,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0532,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0532,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0532,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0596,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0596,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_tree_structure,VAL0596,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0001,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0001,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0001,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0015,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0049,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0049,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0049,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0051,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0051,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0051,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0095,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0095,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0103,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0103,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0132,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0132,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0132,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0143,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0143,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0143,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0146,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0146,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0146,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0155,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0155,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0163,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0163,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0168,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0168,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0187,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0187,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0187,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0211,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0211,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0211,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0214,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0214,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0214,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0229,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0229,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0229,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0239,run_0,invalid_or_wrong_action,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0239,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0239,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0274,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0274,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0274,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0338,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0338,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0338,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0346,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0346,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0381,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0381,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0403,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0403,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0418,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0418,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0418,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0448,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0451,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0451,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0461,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0461,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0461,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0485,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0485,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0485,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0532,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0532,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0532,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0596,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0596,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,orchestrator_with_discussion,VAL0596,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0001,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0015,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0049,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0049,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0051,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0051,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0051,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0095,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0103,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0103,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0132,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0143,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0143,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0143,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0146,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0146,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0155,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0155,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0155,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0168,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0168,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0168,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0187,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0187,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0187,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0211,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0211,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0211,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0214,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0214,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0214,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0229,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0239,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0239,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0239,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0274,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0274,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0338,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0338,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0338,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0346,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0346,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0403,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0418,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0418,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0451,run_0,invalid_or_wrong_action,invalid_terminal_state,planning_failure
plancraft,sas,VAL0461,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0461,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0461,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0485,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0485,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0532,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0532,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0532,run_2,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0596,run_0,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0596,run_1,premature_impossibility,invalid_terminal_state,planning_failure
plancraft,sas,VAL0596,run_2,premature_impossibility,invalid_terminal_state,planning_failure
stabletoolbench,fully_linked_debate,12204,run_0,tool_interface,low_information_tool_state,tool_task_failure
stabletoolbench,fully_linked_debate,12204,run_1,tool_interface,low_information_tool_state,tool_task_failure
stabletoolbench,fully_linked_debate,12204,run_2,tool_interface,low_information_tool_state,tool_task_failure
stabletoolbench,fully_linked_debate,13095,run_0,evidence_gap,contaminated_evidence_state,tool_task_failure
stabletoolbench,fully_linked_debate,13095,run_1,tool_interface,low_information_tool_state,tool_task_failure
stabletoolbench,fully_linked_debate,13095,run_2,tool_interface,low_information_tool_state,tool_task_failure
stabletoolbench,fully_linked_debate,1572,run_0,tool_interface,low_information_tool_state,tool_task_failure
stabletoolbench,fully_linked_debate,1572,run_1,tool_interface,low_information_tool_state,tool_task_failure
stabletoolbench,fully_linked_debate,1572,run_2,tool_interface,low_information_tool_state,tool_task_failure
stabletoolbench,fully_linked_debate,17223,run_2,tool_interface,low_information_tool_state,tool_task_failure
stabletoolbench,fully_linked_debate,20704,run_1,tool_interface,low_information_tool_state,tool_task_failure
stabletoolbench,fully_linked_debate,21596,run_0,tool_interface,low_information_tool_state,tool_task_failure
stabletoolbench,fully_linked_debate,21596,run_2,tool_interface,low_information_tool_state,tool_task_failure
stabletoolbench,fully_linked_debate,22781,run_1,tool_interface,low_information_tool_state,tool_task_failure
stabletoolbench,fully_linked_debate,22781,run_2,tool_interface,low_information_tool_state,tool_task_failure
